bj_f_rank|bj_name|bj_id|bj_rank_all|bj_follower|bj_swatch|bj_last_time|bj_last_visit|bj_last_up|bj_info_bs|bj_url|img
1172|이발소언니|dounpi22|3,331위|46|952|2015-03-11|2017-09-30 02:54|0 (261)|afreecaTV|http://www.afreecatv.com/dounpi22|http://stimg.afreecatv.com/LOGO/do/dounpi22/dounpi22.jpg
1174|BJ꽃비란|starwind86|2,082위|11|204|2015-06-09|2017-09-30 15:50|0 (32)|귀여운 캐릭터 네일아트 ~ 참 쉽져 o _o)!!|http://www.afreecatv.com/starwind86|http://stimg.afreecatv.com/LOGO/st/starwind86/starwind86.jpg
1172|BJ아유미|min11jp|4,897위|3,118|262,172|2014-04-07|2017-10-04 01:01|40 (44,302)|2014. 5. 12 ~★ Radio, ASMR, etc.|http://www.afreecatv.com/min11jp|http://stimg.afreecatv.com/LOGO/mi/min11jp/min11jp.jpg
1175|타운홀미팅|aftownhall|1,990위|67|1,291|2017-07-17|2017-09-29 10:02|0 (808)|afreecaTV|http://www.afreecatv.com/aftownhall|http://stimg.afreecatv.com/LOGO/af/aftownhall/aftownhall.jpg
1176|동아♡|duddjqtlrks|1,950위|317|14,405|2015-01-18|2017-10-02 20:11|2 (4,371)|afreecaTV|http://www.afreecatv.com/duddjqtlrks|http://stimg.afreecatv.com/LOGO/du/duddjqtlrks/duddjqtlrks.jpg
1178|BJ휘린|am1237|4,086위|9|117|2015-06-21|2017-10-04 08:20|0 (60)|토크 강아지 일상 여행|http://www.afreecatv.com/am1237|http://stimg.afreecatv.com/LOGO/am/am1237/am1237.jpg
1177|BJ권리|abc1e3|4,897위|938|67,102|2016-07-14|2017-09-30 00:05|2 (20,072)|안녕?|http://www.afreecatv.com/abc1e3|http://stimg.afreecatv.com/LOGO/ab/abc1e3/abc1e3.jpg
1180|중딩여자|penpineapple|2,348위|177|4,519|2016-10-13|2017-09-28 19:08|0 (1,886)|꿀잼이다 드러온나|http://www.afreecatv.com/penpineapple|http://stimg.afreecatv.com/LOGO/pe/penpineapple/penpineapple.jpg
1182|낙타걸|naktagirl|394위|2,148|73,227|2017-04-21|2017-10-02 22:53|28 (24,470)|낙타걸|http://www.afreecatv.com/naktagirl|http://stimg.afreecatv.com/LOGO/na/naktagirl/naktagirl.jpg
1181|방구누나|skee84|4,451위|2,468|620,034|2008-06-03|2017-09-28 00:08|4 (27,814)|.소개팅.얼평.노예팅.이벤트.|http://www.afreecatv.com/skee84|http://stimg.afreecatv.com/LOGO/sk/skee84/skee84.jpg
1183|뀨뀨냐vs허브|lovepiano333|1,259위|54|2,641|2016-05-17|2017-10-03 16:41|5 (746)|배그,하유,스팀등 여러가지 게임과토크[뀨뀨냐와 너의허브 듀오]|http://www.afreecatv.com/lovepiano333|http://stimg.afreecatv.com/LOGO/lo/lovepiano333/lovepiano333.jpg
1185|유다희티비|udahee|2,089위|293|10,923|2017-05-14|2017-10-02 00:00|2 (2,332)|유다희티비|http://www.afreecatv.com/udahee|http://stimg.afreecatv.com/LOGO/ud/udahee/udahee.jpg
1186|뚱띠*|uioop6505|1,796위|1,688|205,148|2015-09-26|2017-09-29 20:21|11 (34,262)|꿈적금 프로젝트= : 걷기- 수다 - 꿈이루기- 일상방송|http://www.afreecatv.com/uioop6505|http://stimg.afreecatv.com/LOGO/ui/uioop6505/uioop6505.jpg
1184|선가람|lifed2sign|1,059위|549|16,498|2016-09-05|2017-10-01 00:00|4 (8,047)|토닥토닥|http://www.afreecatv.com/lifed2sign|http://stimg.afreecatv.com/LOGO/li/lifed2sign/lifed2sign.jpg
1186|윤인하♥|wkdal1182|3,553위|2,990|225,191|2007-04-21|2017-10-02 22:56|9 (51,617)|매력적인하,소통의다양함♥엽캠이벤트일상모바일토크스타빨무GTA5|http://www.afreecatv.com/wkdal1182|http://stimg.afreecatv.com/LOGO/wk/wkdal1182/wkdal1182.jpg
1189|쏘오용|dl740202|1,662위|846|42,629|2012-10-28|2017-09-26 21:51|3 (15,047)|당분간금토저녁방송합니다|http://www.afreecatv.com/dl740202|http://stimg.afreecatv.com/LOGO/dl/dl740202/dl740202.jpg
1190|차마율|cha8843|4,451위|257|9,206|2013-09-16|2017-10-03 22:01|2 (3,009)|아마 취미로 하는 방송|http://www.afreecatv.com/cha8843|http://stimg.afreecatv.com/LOGO/ch/cha8843/cha8843.jpg
1191|소소하게소소|machu2|1,590위|96|70,243|2007-02-11|2017-10-04 00:28|0 (4,365)|DUM|http://www.afreecatv.com/machu2|http://stimg.afreecatv.com/LOGO/ma/machu2/machu2.jpg
1192|데  이|daily0077|4,451위|43,569|3,830|2012-11-27|2017-09-26 13:02|10 (424,610)|Every day  BJ데이의 고품격 피아노연주 방송 2012.12.3|http://www.afreecatv.com/daily0077|http://stimg.afreecatv.com/LOGO/da/daily0077/daily0077.jpg
1194|BJ뽀링|yhjuhj0411|188위|420|28,282|2017-07-27|2017-10-01 00:00|6 (2,477)|강등요정과 함께 떠나는 게임 이야기|http://www.afreecatv.com/yhjuhj0411|http://stimg.afreecatv.com/LOGO/yh/yhjuhj0411/yhjuhj0411.jpg
1195|장금온니|kangmi1226|2,130위|50|3,281|2014-11-15|2017-09-29 09:06|1 (1,258)|장금온니|http://www.afreecatv.com/kangmi1226|http://stimg.afreecatv.com/LOGO/ka/kangmi1226/kangmi1226.jpg
1196|찐n제이|jchuj7|1,702위|13|394|2016-06-12|2017-10-03 00:00|0 (78)|000|http://www.afreecatv.com/jchuj7|http://stimg.afreecatv.com/LOGO/jc/jchuj7/jchuj7.jpg
1197|히트쭌|pk5066|1,494위|328|41,558|2016-09-15|2017-10-01 06:57|0 (1,189)|afreecaTV|http://www.afreecatv.com/pk5066|http://stimg.afreecatv.com/LOGO/pk/pk5066/pk5066.jpg
1198|은설♥|chane2889|2,307위|479|15,744|2015-06-23|2017-09-30 00:06|11 (7,571)|라디오/롤/오버워치/야디오/귀여운목소리ㅇ_ㅇ|http://www.afreecatv.com/chane2889|http://stimg.afreecatv.com/LOGO/ch/chane2889/chane2889.jpg
1199|찌이나|wlsdk8827|2,096위|444|11,224|2016-07-26|2017-10-04 00:00|8 (3,606)|22살 신입bj 찌이나입니다!|http://www.afreecatv.com/wlsdk8827|http://stimg.afreecatv.com/LOGO/wl/wlsdk8827/wlsdk8827.jpg
1200|갓설ё|hellotoria|2,124위|1,126|70,920|2017-04-15|2017-09-29 00:00|10 (10,796)|갓설왕국|http://www.afreecatv.com/hellotoria|http://stimg.afreecatv.com/LOGO/he/hellotoria/hellotoria.jpg
1201|BBtv설향기|cris7777|2,181위|564|17,762|2016-06-05|2017-09-30 16:14|4 (4,689)|우주는  친절하며 상냥하다  그리고  풍요롭다|http://www.afreecatv.com/cris7777|http://stimg.afreecatv.com/LOGO/cr/cris7777/cris7777.jpg
1203|포도곰팅이♥|3315630|2,019위|2,957|145,170|2013-06-08|2017-09-29 19:41|16 (81,146)|중딩여캠♥/고딩여캠♥|http://www.afreecatv.com/3315630|http://stimg.afreecatv.com/LOGO/33/3315630/3315630.jpg
1202|babecat|babecat|2,971위|13|53|2017-05-27|2017-09-26 00:47|0 (48)|afreecaTV|http://www.afreecatv.com/babecat|http://stimg.afreecatv.com/LOGO/ba/babecat/babecat.jpg
1204|청주이블린|gpfla123|1,557위|14|717|2017-01-08|2017-10-04 03:06|2 (220)|afreecaTV|http://www.afreecatv.com/gpfla123|http://stimg.afreecatv.com/LOGO/gp/gpfla123/gpfla123.jpg
1205|BJ.LeeJ|leej88|1,091위|361|8,829|2017-05-31|2017-09-29 00:31|1 (3,153)|반갑습니다~!! 같이 수다떨어용 ♡|http://www.afreecatv.com/leej88|http://stimg.afreecatv.com/LOGO/le/leej88/leej88.jpg
1207|연쁘♡|nana926|2,269위|86|3,076|2017-06-06|2017-10-04 00:25|13 (1,223)|한연아♡|http://www.afreecatv.com/nana926|http://stimg.afreecatv.com/LOGO/na/nana926/nana926.jpg
1206|삐약뚜|qwerty2255|2,331위|15|235|2016-05-01|2017-10-03 12:15|0 (137)|여러가지 잡다한 방송입니다 놀러와 주세효|http://www.afreecatv.com/qwerty2255|http://stimg.afreecatv.com/LOGO/qw/qwerty2255/qwerty2255.jpg
1208|그래미피아노|jin87ki|2,091위|511|21,433|2016-11-01|2017-10-01 18:04|3 (9,540)|실시간 피아노 생중계♥오프라인 이비가짬뽕 피아노방송|http://www.afreecatv.com/jin87ki|http://stimg.afreecatv.com/LOGO/ji/jin87ki/jin87ki.jpg
1209|바이올린리|woori123456|2,066위|124|5,564|2013-04-18|2017-10-03 18:30|5 (3,102)|안녕하세요 바이올린 음악 방송입니다~^^|http://www.afreecatv.com/woori123456|http://stimg.afreecatv.com/LOGO/wo/woori123456/woori123456.jpg
1210|냥슬♡|yeseul1120|842위|1,469|37,209|2017-01-10|2017-09-26 00:00|13 (11,413)|롤여캠 신입여캠..안녕?|http://www.afreecatv.com/yeseul1120|http://stimg.afreecatv.com/LOGO/ye/yeseul1120/yeseul1120.jpg
1211|##유하지|dlqmekco|2,033위|781|77,531|2012-07-09|2017-09-28 21:56|1 (12,539)|신개념 여캠이다능|http://www.afreecatv.com/dlqmekco|http://stimg.afreecatv.com/LOGO/dl/dlqmekco/dlqmekco.jpg
1212|선주짱|seonju94|3,331위|141|4,882|2012-04-07|2017-09-25 06:43|0 (1,993)|선주짱♡|http://www.afreecatv.com/seonju94|http://stimg.afreecatv.com/LOGO/se/seonju94/seonju94.jpg
1213|**설아**|hayoung711|2,043위|328|9,229|2015-02-05|2017-10-02 12:49|4 (4,754)|설레 클럽 비제이가 찾아갑니다.|http://www.afreecatv.com/hayoung711|http://stimg.afreecatv.com/LOGO/ha/hayoung711/hayoung711.jpg
1215|월전쉽|dnri4854|2,532위|278|7,811|2012-05-25|2017-09-27 21:12|0 (6,303)|부동산 투자 성공의 열쇠!! 월전쉽!!*^^*|http://www.afreecatv.com/dnri4854|http://stimg.afreecatv.com/LOGO/dn/dnri4854/dnri4854.jpg
1214|천사랑v|syinheaven|2,516위|3,903|152,725|2016-05-15|2017-09-28 19:19|12 (94,286)|-.|http://www.afreecatv.com/syinheaven|http://stimg.afreecatv.com/LOGO/sy/syinheaven/syinheaven.jpg
1216|♥로로♥|iipsychoii|2,041위|2,378|241,861|2005-03-23|2017-10-03 00:00|1 (45,716)|힐링이 필요한 순간|http://www.afreecatv.com/iipsychoii|http://stimg.afreecatv.com/LOGO/ii/iipsychoii/iipsychoii.jpg
1217|갈아타♥|p4p3l5|2,173위|105|4,494|2016-11-04|2017-10-01 00:36|0 (2,373)|노가리까자!|http://www.afreecatv.com/p4p3l5|http://stimg.afreecatv.com/LOGO/p4/p4p3l5/p4p3l5.jpg
1218|주똘♥|lyo5035|3,331위|189|9,165|2006-07-12|2017-10-04 02:18|9 (3,134)|배틀그라운드/GTA5/러스트/스팀|http://www.afreecatv.com/lyo5035|http://stimg.afreecatv.com/LOGO/ly/lyo5035/lyo5035.jpg
1219|해령♥|haeryeong2|3,548위|1,063|38,307|2016-02-13|2017-10-01 00:22|1 (13,865)|＊하루끝, 시작 그 사이. 달달한목소리♥ 힐링 라디오|http://www.afreecatv.com/haeryeong2|http://stimg.afreecatv.com/LOGO/ha/haeryeong2/haeryeong2.jpg
1220|BJ가시나♬|gywls2001007|1,929위|203|6,732|2011-03-01|2017-10-04 00:00|17 (1,481)|롤 먹방 썰방 가시나 여|http://www.afreecatv.com/gywls2001007|http://stimg.afreecatv.com/LOGO/gy/gywls2001007/gywls2001007.jpg
1221|불꽃파워빔|godgodtmf|3,140위|29|1,318|2011-02-22|2017-10-04 00:03|6 (404)|????|http://www.afreecatv.com/godgodtmf|http://stimg.afreecatv.com/LOGO/go/godgodtmf/godgodtmf.jpg
1222|망고찌ㅉㅣ|jjung0705|2,556위|56|1,155|2015-06-26|2017-10-01 23:57|0 (673)|할거 없을때 방송키는 고딩|http://www.afreecatv.com/jjung0705|http://stimg.afreecatv.com/LOGO/jj/jjung0705/jjung0705.jpg
1223|아텐ㅱ|anjellolla|1,026위|175|5,119|2016-06-26|2017-10-02 23:42|0 (2,080)|반려묘들 - 아텐|http://www.afreecatv.com/anjellolla|http://stimg.afreecatv.com/LOGO/an/anjellolla/anjellolla.jpg
1224|쿠키어미|20090082|1,923위|138|7,688|2016-01-08|2017-09-29 15:26|2 (3,855)|.|http://www.afreecatv.com/20090082|http://stimg.afreecatv.com/LOGO/20/20090082/20090082.jpg
1225|솔희。|sollhee|2,246위|1,904|39,090|2017-03-10|2017-10-04 00:00|36 (12,919)|17.03.13~|http://www.afreecatv.com/sollhee|http://stimg.afreecatv.com/LOGO/so/sollhee/sollhee.jpg
1226|하다니|wnsyk7|2,159위|858|47,070|2014-03-28|2017-09-29 12:12|4 (9,077)|38키로 7080 가끔반얼공 소통 내멋대로 음방임당ㅋㅋ~~~철구남순은우|http://www.afreecatv.com/wnsyk7|http://stimg.afreecatv.com/LOGO/wn/wnsyk7/wnsyk7.jpg
1227|닻별☆Ara|baha456|924위|1,046|59,606|2015-10-13|2017-10-02 00:00|7 (10,227)|비디오 게임만(?)하는 여자 비제이 입니다. 스팀게임은 보류중..|http://www.afreecatv.com/baha456|http://stimg.afreecatv.com/LOGO/ba/baha456/baha456.jpg
1228|【미니】|yeong1|2,165위|41|2,775|2016-08-17|2017-09-28 09:14|2 (646)|매일매일 해피 ♬|http://www.afreecatv.com/yeong1|http://stimg.afreecatv.com/LOGO/ye/yeong1/yeong1.jpg
1229|금초롱♥|wow10ve|4,451위|13,631|603,744|2015-03-12|2017-09-29 03:57|6 (113,099)|금초롱님방송국♥|http://www.afreecatv.com/wow10ve|http://stimg.afreecatv.com/LOGO/wo/wow10ve/wow10ve.jpg
1231|∝병할|fuc128|1,310위|1,477|93,626|2016-09-22|2017-10-03 02:51|4 (15,089)|그대들의 안방같은 방송|http://www.afreecatv.com/fuc128|http://stimg.afreecatv.com/LOGO/fu/fuc128/fuc128.jpg
1233|땅꼬밍|bbobbo12031|2,554위|2,108|79,012|2017-04-19|2017-09-26 19:55|8 (14,286)|스무스하게~~~~~~~~|http://www.afreecatv.com/bbobbo12031|http://stimg.afreecatv.com/LOGO/bb/bbobbo12031/bbobbo12031.jpg
1234|채지리|cowl23|1,733위|1,098|95,249|2016-09-26|2017-10-02 21:45|8 (23,419)|채지리구요|http://www.afreecatv.com/cowl23|http://stimg.afreecatv.com/LOGO/co/cowl23/cowl23.jpg
1235|↔L5V2↔|dizilhs2|1,533위|1,840|148,539|2012-06-10|2017-09-27 15:40|1 (34,673)|아으리다♥|http://www.afreecatv.com/dizilhs2|http://stimg.afreecatv.com/LOGO/di/dizilhs2/dizilhs2.jpg
1236|아리아리..|jnhb1003|2,211위|26|824|2017-03-29|2017-10-04 00:00|4 (308)|afreecaTV|http://www.afreecatv.com/jnhb1003|http://stimg.afreecatv.com/LOGO/jn/jnhb1003/jnhb1003.jpg
1237|조수기|whtnrl|1,667위|669|52,278|2016-05-25|2017-09-30 23:13|2 (6,724)|16.05.25 = > 저랑 같이 즐겁게 수다하면서 게임해요^^|http://www.afreecatv.com/whtnrl|http://stimg.afreecatv.com/LOGO/wh/whtnrl/whtnrl.jpg
1238|BJ탑비|tundra7|2,106위|339|24,422|2007-01-11|2017-10-03 18:04|3 (5,638)|크리스찬 유부녀의 즐거운 일상|http://www.afreecatv.com/tundra7|http://stimg.afreecatv.com/LOGO/tu/tundra7/tundra7.jpg
1239|BJ유후토끼♬|boa0928|2,112위|126,510|10,635|2006-11-01|2017-09-30 10:07|11 (3,606,595)|달콤한솜사탕 생귤베리감쟈 상콤당근쥬시~400살 유후토끼♬|http://www.afreecatv.com/boa0928|http://stimg.afreecatv.com/LOGO/bo/boa0928/boa0928.jpg
1240|모두함께|alltogether|2,750위|155|7,595|2015-12-14|2017-10-01 16:39|0 (1,201)|모두함께|http://www.afreecatv.com/alltogether|http://stimg.afreecatv.com/LOGO/al/alltogether/alltogether.jpg
1241|슈아린★|dkfls135|2,396위|108|1,916|2017-06-12|2017-09-29 00:00|0 (1,005)|아린이랑~|http://www.afreecatv.com/dkfls135|http://stimg.afreecatv.com/LOGO/dk/dkfls135/dkfls135.jpg
1243|BJ오유|yo3os2|2,409위|110|2,895|2017-06-25|2017-10-03 00:00|1 (1,126)|예쁘고 귀엽고 사랑스런 애교/음악/소통/고민상담 여캠방송! ♥|http://www.afreecatv.com/yo3os2|http://stimg.afreecatv.com/LOGO/yo/yo3os2/yo3os2.jpg
1244|청순루아|luaworld|2,883위|391|7,775|2017-07-18|2017-09-29 11:36|0 (2,968)|afreecaTV|http://www.afreecatv.com/luaworld|http://stimg.afreecatv.com/LOGO/lu/luaworld/luaworld.jpg
1245|김애란쉼터|afk9498|2,122위|208|12,806|2015-08-24|2017-09-27 20:33|0 (5,669)|월.화.수.목Pm 8;30~11:00~^^|http://www.afreecatv.com/afk9498|http://stimg.afreecatv.com/LOGO/af/afk9498/afk9498.jpg
1246|BJ아가♥|sion0423|2,309위|183|5,876|2007-08-12|2017-09-28 21:00|3 (1,859)|아가:3|http://www.afreecatv.com/sion0423|http://stimg.afreecatv.com/LOGO/si/sion0423/sion0423.jpg
1248|만두:3|dbwls1011|2,106위|293|9,201|2016-12-24|2017-10-03 16:06|0 (3,083)|앓으면서 보는 방송|http://www.afreecatv.com/dbwls1011|http://stimg.afreecatv.com/LOGO/db/dbwls1011/dbwls1011.jpg
1249|후is무룩|lbk1015|2,598위|56|1,550|2015-10-05|2017-10-02 14:09|0 (1,061)|랜덤방송☆|http://www.afreecatv.com/lbk1015|http://stimg.afreecatv.com/LOGO/lb/lbk1015/lbk1015.jpg
1250|김나여니|nayeonaaaa|281위|398|10,641|2017-08-19|2017-10-04 00:00|27 (2,237)|♥전직 걸 그룹, 게임BJ 도전! 국민 시청자님들 저를 키워주세요♥|http://www.afreecatv.com/nayeonaaaa|http://stimg.afreecatv.com/LOGO/na/nayeonaaaa/nayeonaaaa.jpg
1251|BJ월란|zzdkfks98|2,458위|3,579|189,131|2016-01-07|2017-09-29 22:49|3 (47,394)|2016.7.20|http://www.afreecatv.com/zzdkfks98|http://stimg.afreecatv.com/LOGO/zz/zzdkfks98/zzdkfks98.jpg
1252|bj하나비라|jjangsj|2,442위|395|9,120|2015-04-16|2017-10-03 03:35|2 (7,342)|잔잔한 발라드불러드립니다~|http://www.afreecatv.com/jjangsj|http://stimg.afreecatv.com/LOGO/jj/jjangsj/jjangsj.jpg
1253|미루나무♡|age0302|2,358위|271|11,590|2017-02-27|2017-10-02 14:24|7 (3,076)|afreecaTV|http://www.afreecatv.com/age0302|http://stimg.afreecatv.com/LOGO/ag/age0302/age0302.jpg
1254|BJ레이♡|lemonsoda728|2,558위|505|22,692|2016-09-27|2017-09-29 10:48|6 (8,353)|여캠/신입여캠/음악방송/토크/소통/피부성형상담♡방송하는 간호사|http://www.afreecatv.com/lemonsoda728|http://stimg.afreecatv.com/LOGO/le/lemonsoda728/lemonsoda728.jpg
1255|Love♡현이|tnqkfl12|2,200위|658|66,059|2012-05-06|2017-10-04 00:09|11 (10,938)|현이방송ㅎ|http://www.afreecatv.com/tnqkfl12|http://stimg.afreecatv.com/LOGO/tn/tnqkfl12/tnqkfl12.jpg
1256|우주양|yjjeon2365|967위|79|1,544|2015-12-16|2017-10-02 14:48|2 (257)|앞으로 잘 지켜봐주세요!!!!|http://www.afreecatv.com/yjjeon2365|http://stimg.afreecatv.com/LOGO/yj/yjjeon2365/yjjeon2365.jpg
1257|BJ두다지|choeun8649|2,292위|149|4,399|2014-01-24|2017-09-29 00:00|2 (1,496)|afreecaTV|http://www.afreecatv.com/choeun8649|http://stimg.afreecatv.com/LOGO/ch/choeun8649/choeun8649.jpg
1257|핫영미.|qkrdudal18|3,553위|378|23,170|2016-07-11|2017-09-30 01:30|0 (7,749)|핫영미|http://www.afreecatv.com/qkrdudal18|http://stimg.afreecatv.com/LOGO/qk/qkrdudal18/qkrdudal18.jpg
1259|우리가블리|darknimp1|1,483위|173|32,034|2004-11-28|2017-10-03 19:06|3 (2,483)|우리가블리|http://www.afreecatv.com/darknimp1|http://stimg.afreecatv.com/LOGO/da/darknimp1/darknimp1.jpg
1260|겸둥쪽이|chl8680|2,530위|10,890|399,323|2016-01-08|2017-09-26 17:34|161 (90,712)|2017-04-03~♡ 겸둥 쪽이에요 애청자 공개|http://www.afreecatv.com/chl8680|http://stimg.afreecatv.com/LOGO/ch/chl8680/chl8680.jpg
bj_f_rank|bj_name|bj_id|bj_rank_all|bj_follower|bj_swatch|bj_last_time|bj_last_visit|bj_last_up|bj_info_bs|bj_url|img
3|♥이슬이|dasl8121|20위|231,342|4,362|2010-09-24|2017-11-09 20:55|2,663 (2,498,717)|방송시작일♥2015.7.6 ~ 여러분 항상 감사하구 사랑해요|http://www.afreecatv.com/dasl8121|http://stimg.afreecatv.com/LOGO/da/dasl8121/dasl8121.jpg
1|김예린♥|kyearin94|14위|39,853|1,550|2015-10-06|2017-11-08 19:41|3,462 (719,519)|김예린♥|http://www.afreecatv.com/kyearin94|http://stimg.afreecatv.com/LOGO/ky/kyearin94/kyearin94.jpg
2|유서니|cys1017|2위|37,172|1,188,625|2010-11-18|2017-11-09 22:06|4,515 (735,072)|말이 필요하니|http://www.afreecatv.com/cys1017|http://stimg.afreecatv.com/LOGO/cy/cys1017/cys1017.jpg
4|BJ겨울♥|rlrlvkvk123|16위|78,444|4,734|2015-08-10|2017-11-09 20:03|3,907 (952,804)|이리저리 둘러봐도 제일 좋은건 그대와 함께있는것|http://www.afreecatv.com/rlrlvkvk123|http://stimg.afreecatv.com/LOGO/rl/rlrlvkvk123/rlrlvkvk123.jpg
5|양팡♥|eunz1nara|37위|115,776|2,730|2015-05-21|2017-11-09 20:36|2,633 (1,847,384)|스팀게임 야외방송 먹방 여캠 엽캠 춤 일상방송 무궁무진|http://www.afreecatv.com/eunz1nara|http://stimg.afreecatv.com/LOGO/eu/eunz1nara/eunz1nara.jpg
7|유소나|nila25|12위|307,385|4,140|2014-07-31|2017-11-09 00:00|4,453 (6,257,128)|게임, 노래, 라디오를 좋아하는 소나와 유팬들의 아늑한 다락방|http://www.afreecatv.com/nila25|http://stimg.afreecatv.com/LOGO/ni/nila25/nila25.jpg
6|♥박가을♥|fall0715|11위|35,367|2,213|2016-01-16|2017-11-09 20:42|1,730 (424,979)|한번 빠지면 못나갈껄~♡ 저녁8시생방|http://www.afreecatv.com/fall0715|http://stimg.afreecatv.com/LOGO/fa/fall0715/fall0715.jpg
8|BJ오리3|cat123123|28위|27,395|1,478,698|2016-05-29|2017-11-09 22:24|1,471 (268,835)|운동하는여자 오리오리해~♡|http://www.afreecatv.com/cat123123|http://stimg.afreecatv.com/LOGO/ca/cat123123/cat123123.jpg
11|유은|dbdms139|33위|109,940|5,408|2015-02-12|2017-11-09 00:00|1,603 (1,346,720)|유은이의 댄스 힐링 방송~♥|http://www.afreecatv.com/dbdms139|http://stimg.afreecatv.com/LOGO/db/dbdms139/dbdms139.jpg
10|BJ파이♥|pi0314|21위|96,832|7,015|2015-03-12|2017-11-08 18:53|2,326 (1,140,282)|롤/배틀그라운드/스팀게임/공포게임/캠방/먹방/춤방 만능방송♥|http://www.afreecatv.com/pi0314|http://stimg.afreecatv.com/LOGO/pi/pi0314/pi0314.jpg
9|소리베베♥|soribaby|3위|17,189|446,353|2017-08-22|2017-11-09 21:05|2,135 (164,086)|♥ 2017.09.06 ♥|http://www.afreecatv.com/soribaby|http://stimg.afreecatv.com/LOGO/so/soribaby/soribaby.jpg
12|♥코코|aay2014|69위|259,909|4,178|2014-03-17|2017-11-09 22:11|1,776 (3,610,615)| 보고싶었어요~ 더자주봐요~ 마성의코코|http://www.afreecatv.com/aay2014|http://stimg.afreecatv.com/LOGO/aa/aay2014/aay2014.jpg
14|BJ서윤♥:)|yunheehoho|23위|362,851|8,320|2008-02-16|2017-11-09 22:37|9,907 (4,838,500)|♥시작♥(2013.12.04 ~ )|http://www.afreecatv.com/yunheehoho|http://stimg.afreecatv.com/LOGO/yu/yunheehoho/yunheehoho.jpg
12|[S]셀리♥|gksk4998|59위|387,449|14,133|2005-11-26|2017-11-09 22:20|11,987 (6,859,771)|먹방쿡방비제이셀리입니다.|http://www.afreecatv.com/gksk4998|http://stimg.afreecatv.com/LOGO/gk/gksk4998/gksk4998.jpg
15|강은비.|kscry12|1위|45,587|2,515,813|2017-07-11|2017-11-08 17:55|7,563 (265,952)|2017.10.27 강은비|http://www.afreecatv.com/kscry12|http://stimg.afreecatv.com/LOGO/ks/kscry12/kscry12.jpg
16|♡지여닝♡|jiyeoun1004|68위|83,132|552|2017-03-16|2017-11-09 20:31|2,079 (1,268,814)|===== 서수길과 꽃길만 걷자 ======|http://www.afreecatv.com/jiyeoun1004|http://stimg.afreecatv.com/LOGO/ji/jiyeoun1004/jiyeoun1004.jpg
17|금화S2|e000e77|30위|40,670|1,118|2016-01-27|2017-11-08 21:51|1,409 (437,379)|2016.1.28~|http://www.afreecatv.com/e000e77|http://stimg.afreecatv.com/LOGO/e0/e000e77/e000e77.jpg
18|BJ맹예나|yoi57178|62위|65,167|5,003,599|2016-05-27|2017-11-09 17:59|2,491 (900,078)|방송은 매일밤 10시 START♥ 주말은랜덤~★|http://www.afreecatv.com/yoi57178|http://stimg.afreecatv.com/LOGO/yo/yoi57178/yoi57178.jpg
20|SSO.쏘님|staru2u|53위|200,989|2,052|2006-12-11|2017-11-09 22:15|3,651 (2,730,739)|쏘님 보이는라디오♡|http://www.afreecatv.com/staru2u|http://stimg.afreecatv.com/LOGO/st/staru2u/staru2u.jpg
19|BJ핫세|skystar1220|48위|14,881|635|2017-02-27|2017-11-09 17:19|1,413 (221,092)|신입여캠  야외방송 게임 먹방 고민상담 연애상담  일상방송|http://www.afreecatv.com/skystar1220|http://stimg.afreecatv.com/LOGO/sk/skystar1220/skystar1220.jpg
